reliability_class,reliability_class_label,reliability_score
1,LOW,77.05018840766435
0,HIGH,98.97301550062848
2,MEDIUM,92.25233741273624
0,HIGH,97.82203663863577
1,LOW,80.4946679369522
0,HIGH,97.3940523835035
1,LOW,73.39002793288462
1,LOW,44.19407932284575
1,LOW,84.55161061089456
1,LOW,20.302991532796312
1,LOW,60.7071590184402
1,LOW,64.3746885750794
2,MEDIUM,91.30282593976946
2,MEDIUM,94.33942521519002
1,LOW,15.748518628906757
2,MEDIUM,92.86322348245456
1,LOW,9.694178793476215
1,LOW,30.528608727846045
2,MEDIUM,87.70537451974164
1,LOW,80.88983316189
0,HIGH,98.66377437321692
0,HIGH,97.80411826057258
0,HIGH,99.13076511532503
1,LOW,20.024648218871743
1,LOW,69.75534022243862
2,MEDIUM,86.70723041600029
1,LOW,7.176348431868881
1,LOW,38.89906414478872
1,LOW,84.12252920092888
0,HIGH,97.12604674955436
2,MEDIUM,94.4334564311014
1,LOW,20.832147575682463
1,LOW,62.85598375434584
2,MEDIUM,90.38347380718425
1,LOW,31.31052837682752
0,HIGH,99.57072828402654
1,LOW,79.56890657584226
1,LOW,83.64251025260448
1,LOW,58.983106043815056
0,HIGH,97.58084299940312
2,MEDIUM,93.95842592199114
2,MEDIUM,86.61949719469783
1,LOW,79.81455204739383
2,MEDIUM,94.71260268710286
1,LOW,82.23463705547445
1,LOW,43.89443595798319
1,LOW,63.88798819643437
1,LOW,65.04002542274353
1,LOW,66.20210531431351
0,HIGH,98.25795672357326
1,LOW,41.84275051224148
2,MEDIUM,88.8891319245827
2,MEDIUM,94.27907798325764
1,LOW,32.51222847198866
0,HIGH,99.22416177169484
1,LOW,38.63228952741688
1,LOW,35.784586904325046
1,LOW,61.75817828561355
0,HIGH,98.5624592787511
1,LOW,75.9423211025736
1,LOW,36.291406610565765
1,LOW,79.07961053483687
1,LOW,35.506367758742364
2,MEDIUM,89.43276262591745
0,HIGH,96.27511934830886
1,LOW,73.19141857087283
2,MEDIUM,93.3078779172414
1,LOW,78.43965904318621
2,MEDIUM,90.32012607892833
0,HIGH,99.90166217276864
1,LOW,38.85862184283188
1,LOW,68.63175925683079
0,HIGH,97.3282313858016
1,LOW,63.66048296117896
1,LOW,76.37527598577404
1,LOW,59.21596280656172
0,HIGH,97.05069436553914
1,LOW,77.55558277242658
1,LOW,31.90619027019055
1,LOW,61.67912456244964
2,MEDIUM,87.96487890638662
2,MEDIUM,92.38158876084836
1,LOW,83.88264761768366
2,MEDIUM,90.1904005321534
1,LOW,18.5355073731443
1,LOW,73.37995409023647
2,MEDIUM,91.26496326931267
0,HIGH,96.32196343222763
2,MEDIUM,93.31006750399034
1,LOW,55.5463857890185
0,HIGH,98.02515797662504
1,LOW,69.00731430577606
1,LOW,76.37120463667252
2,MEDIUM,88.17775917120017
0,HIGH,96.30525302911708
2,MEDIUM,90.38273618785104
0,HIGH,99.12035719577388
1,LOW,79.02818090602078
0,HIGH,96.22932044301471
1,LOW,81.26793532436311
2,MEDIUM,91.06291557755536
1,LOW,78.7625611980294
1,LOW,64.442418240893
2,MEDIUM,93.07385224212972
2,MEDIUM,93.56132019827716
2,MEDIUM,94.804708760707
0,HIGH,97.8473236799722
2,MEDIUM,93.78613482802088
1,LOW,14.183583701724515
2,MEDIUM,87.02417641899345
1,LOW,79.65773220982892
1,LOW,27.537485420121637
1,LOW,25.175036043246056
0,HIGH,96.50487819749752
2,MEDIUM,91.60789680202024
1,LOW,13.425246840236037
0,HIGH,99.57270183577256
0,HIGH,99.80432931533758
0,HIGH,97.00204379515596
0,HIGH,98.05957433952136
1,LOW,83.54632998751258
2,MEDIUM,88.4954545066238
2,MEDIUM,93.59407571585236
1,LOW,8.062412875678888
1,LOW,75.63892245049779
2,MEDIUM,88.52659074853992
1,LOW,5.34453303968033
1,LOW,38.08716955104556
2,MEDIUM,88.11985819537865
1,LOW,84.30191544055323
1,LOW,19.38877260190278
1,LOW,40.8930774107327
1,LOW,66.2135090109106
0,HIGH,99.86130023886427
1,LOW,18.60819286148484
0,HIGH,97.2663202398067
2,MEDIUM,92.9747083216252
1,LOW,10.989638682237686
1,LOW,71.2658925584142
0,HIGH,97.58410008889652
2,MEDIUM,93.28310384661536
1,LOW,79.08065239363602
1,LOW,66.00170974747421
1,LOW,79.46920720204959
2,MEDIUM,89.05897058121731
0,HIGH,97.57152156075487
1,LOW,54.50389197621893
1,LOW,33.91871133995535
2,MEDIUM,89.81389339812318
1,LOW,68.46862090627383
1,LOW,60.22541472944697
1,LOW,69.8982162037123
0,HIGH,99.61571984925835
0,HIGH,96.53745324146456
2,MEDIUM,94.73117266541674
2,MEDIUM,90.84116663530016
1,LOW,39.10344004964024
0,HIGH,98.18209873669215
1,LOW,23.081961371943716
0,HIGH,99.75416791199216
1,LOW,83.47794555719963
1,LOW,56.36696703592642
1,LOW,72.63119377522673
1,LOW,82.93606972309352
1,LOW,39.88261794607775
1,LOW,10.07140494373523
2,MEDIUM,86.93973208472737
0,HIGH,99.34026612876175
1,LOW,11.907511791861914
1,LOW,59.33667841330343
1,LOW,23.457604173383988
1,LOW,78.20927484484508
2,MEDIUM,91.4456146973421
0,HIGH,98.42421218987496
0,HIGH,99.8604701503602
2,MEDIUM,91.05005358159144
1,LOW,41.80676831895754
2,MEDIUM,93.06876828796716
1,LOW,60.835438976161015
0,HIGH,99.35270467584115
2,MEDIUM,85.68568297687264
0,HIGH,99.35571052246684
2,MEDIUM,87.27417072658751
2,MEDIUM,88.73285675737836
1,LOW,66.64462779247849
1,LOW,84.96129930797613
2,MEDIUM,92.76601581942263
1,LOW,82.84679165693152
0,HIGH,97.28926672920156
1,LOW,83.21052263751986
2,MEDIUM,88.72598852312811
1,LOW,37.486734439310624
0,HIGH,99.88587765736376
1,LOW,82.55368260481545
0,HIGH,96.993327661918
1,LOW,77.01635096413449
1,LOW,81.6702406504689
1,LOW,19.34082951775781
2,MEDIUM,91.92897243215644
2,MEDIUM,87.02746806562129
1,LOW,83.4379492129296
2,MEDIUM,90.4011102010779
1,LOW,60.68782150575337
0,HIGH,98.74051584415848
1,LOW,27.341228015445413
2,MEDIUM,93.62188947737452
2,MEDIUM,92.0186292861478
1,LOW,38.020805072429255
2,MEDIUM,92.34265627465348
1,LOW,62.92167144245733
0,HIGH,98.74500018590858
2,MEDIUM,90.80994887533213
2,MEDIUM,91.44394661155604
0,HIGH,96.03641472995125
1,LOW,67.13703957149458
1,LOW,30.038222492165666
1,LOW,47.15328452229667
0,HIGH,97.69338799749964
2,MEDIUM,88.50612266505067
1,LOW,31.287101657895292
1,LOW,12.581196810203805
1,LOW,18.554856772875077
0,HIGH,99.7035375195424
1,LOW,18.129868783799168
1,LOW,39.85909951874769
2,MEDIUM,85.6328926578817
1,LOW,79.5960885454699
0,HIGH,99.23424564654697
1,LOW,12.804682879099412
